Div Name,School Name,Sch Type,"Low Grade","High Grade",Subject,PassRate
,,Elem,PK,5,Mathematics,67
,,Elem,PK,5,Science,67
,,Elem,PK,5,English: Reading,48
,,Elem,PK,5,History & Social Sciences,63
,,Elem,PK,5,Mathematics,55
,,Elem,PK,5,Science,62
,,Elem,PK,5,English: Reading,97
,,Elem,PK,5,History & Social Sciences,97
,,Elem,PK,5,Mathematics,95
,,Elem,PK,5,Science,100
,,High,9,12,English: Reading,83
,,High,9,12,English: Writing,56
,,High,9,12,History & Social Sciences,56
,,High,9,12,Mathematics,55
,,High,9,12,Science,57
,,Elem,PK,5,English: Reading,67
,,Elem,PK,5,History & Social Sciences,69
,,Elem,PK,5,Mathematics,78
,,Elem,PK,5,Science,76
,,Middle,6,8,English: Reading,39
,,Middle,6,8,English: Writing,20
,,Middle,6,8,History & Social Sciences,62
,,Middle,6,8,Mathematics,29
,,Middle,6,8,Science,48
,,High,9,12,English: Reading,76
,,High,9,12,English: Writing,64
,,High,9,12,History & Social Sciences,71
,,High,9,12,Mathematics,80
,,High,9,12,Science,70
,,Elem,PK,5,English: Reading,68
,,Elem,PK,5,History & Social Sciences,76
,,Elem,PK,5,Mathematics,75
,,Elem,PK,5,Science,81
,,Elem,PK,5,English: Reading,64
,,Elem,PK,5,History & Social Sciences,63
,,Elem,PK,5,Mathematics,60
,,Elem,PK,5,Science,73
,,Elem,PK,5,English: Reading,67
,,Elem,PK,5,History & Social Sciences,74
,,Elem,PK,5,Mathematics,75
,,Elem,PK,5,Science,74
,,Elem,PK,5,English: Reading,69
,,Elem,PK,5,History & Social Sciences,91
,,Elem,PK,5,Mathematics,91
,,Elem,PK,5,Science,64
,,High,9,12,English: Reading,75
,,High,9,12,English: Writing,43
,,High,9,12,History & Social Sciences,60
,,High,9,12,Mathematics,64
,,High,9,12,Science,69
,,Elem,PK,5,English: Reading,75
,,Elem,PK,5,History & Social Sciences,88
,,Elem,PK,5,Mathematics,71
,,Elem,PK,5,Science,73
,,Middle,6,8,English: Reading,63
,,Middle,6,8,English: Writing,48
,,Middle,6,8,History & Social Sciences,77
,,Middle,6,8,Mathematics,48
,,Middle,6,8,Science,67
,,Middle,6,8,English: Reading,24
,,Middle,6,8,English: Writing,15
,,Middle,6,8,History & Social Sciences,40
,,Middle,6,8,Mathematics,19
,,Middle,6,8,Science,20
,,Elem,PK,5,English: Reading,91
,,Elem,PK,5,History & Social Sciences,95
,,Elem,PK,5,Mathematics,91
,,Elem,PK,5,Science,97
,,Elem,PK,5,English: Reading,63
,,Elem,PK,5,History & Social Sciences,89
,,Elem,PK,5,Mathematics,70
,,Elem,PK,5,Science,76
,,Elem,PK,5,English: Reading,46
,,Elem,PK,5,History & Social Sciences,69
,,Elem,PK,5,Mathematics,56
,,Elem,PK,5,Science,68
,,High,9,12,English: Reading,97
,,High,9,12,English: Writing,100
,,High,9,12,History & Social Sciences,98
,,High,9,12,Mathematics,100
,,High,9,12,Science,99
,,Elem,PK,5,English: Reading,51
,,Elem,PK,5,History & Social Sciences,75
,,Elem,PK,5,Mathematics,51
,,Elem,PK,5,Science,60
,,Elem,KG,5,English: Reading,72
,,Elem,KG,5,History & Social Sciences,58
,,Elem,KG,5,Mathematics,70
,,Elem,KG,5,Science,80
,,Combined,6,12,English: Reading,22
,,Combined,6,12,English: Writing,9
,,Combined,6,12,History & Social Sciences,13
,,Combined,6,12,Mathematics,8
,,Combined,6,12,Science,14
,,High,9,12,English: Reading,<
,,High,9,12,English: Writing,<
,,High,9,12,History & Social Sciences,<
,,High,9,12,Mathematics,<
,,High,9,12,Science,<
,,High,9,12,English: Reading,100
,,High,9,12,English: Writing,97
,,High,9,12,History & Social Sciences,94
,,High,9,12,Mathematics,59
,,High,9,12,Science,90
,,Elem,PK,5,English: Reading,79
,,Elem,PK,5,History & Social Sciences,93
,,Elem,PK,5,Mathematics,74
,,Elem,PK,5,Science,87
,,Elem,PK,5,English: Reading,<
,,Elem,PK,5,English: Writing,<
,,Elem,PK,5,History & Social Sciences,<
,,Elem,PK,5,Mathematics,<
,,Elem,PK,5,Science,<
,,Elem,PK,5,English: Reading,43
,,Elem,PK,5,History & Social Sciences,70
,,Elem,PK,5,Mathematics,31
,,Elem,PK,5,Science,38
,,Middle,6,8,English: Reading,57
,,Middle,6,8,English: Writing,32
,,Middle,6,8,History & Social Sciences,83
,,Middle,6,8,Mathematics,63
,,Middle,6,8,Science,70
,,High,9,12,English: Reading,77
,,High,9,12,English: Writing,95
,,High,9,12,History & Social Sciences,68
,,High,9,12,Mathematics,64
,,High,9,12,Science,64
,,Elem,PK,5,English: Reading,54
,,Elem,PK,5,History & Social Sciences,88
,,Elem,PK,5,Mathematics,59
,,Elem,PK,5,Science,70
,,Elem,PK,5,English: Reading,90
,,Elem,PK,5,History & Social Sciences,93
,,Elem,PK,5,Mathematics,90
,,Elem,PK,5,Science,90
,,Elem,PK,5,English: Reading,33
,,Elem,PK,5,History & Social Sciences,45
,,Elem,PK,5,Mathematics,39
,,Elem,PK,5,Science,21
,,High,8,12,English: Reading,81
,,High,8,12,English: Writing,74
,,High,8,12,History & Social Sciences,84
,,High,8,12,Mathematics,82
,,High,8,12,Science,85
,,Elem,KG,7,English: Reading,78
,,Elem,KG,7,History & Social Sciences,92
,,Elem,KG,7,Mathematics,84
,,Elem,KG,7,Science,81
,,Middle,6,8,English: Reading,
,,Middle,6,8,English: Writing,
,,Middle,6,8,History & Social Sciences,
,,Middle,6,8,Mathematics,<
,,Middle,6,8,Science,
,,Middle,6,8,English: Reading,67
,,Middle,6,8,English: Writing,61
,,Middle,6,8,History & Social Sciences,79
,,Middle,6,8,Mathematics,73
,,Middle,6,8,Science,71
,,Middle,6,8,English: Reading,74
,,Middle,6,8,English: Writing,63
,,Middle,6,8,History & Social Sciences,80
,,Middle,6,8,Mathematics,77
,,Middle,6,8,Science,75
,,Elem,PK,5,English: Reading,97
,,Elem,PK,5,History & Social Sciences,100
,,Elem,PK,5,Mathematics,98
,,Elem,PK,5,Science,100
,,Elem,PK,5,English: Reading,81
,,Elem,PK,5,History & Social Sciences,91
,,Elem,PK,5,Mathematics,86
,,Elem,PK,5,Science,84
,,Elem,PK,5,English: Reading,83
,,Elem,PK,5,History & Social Sciences,88
,,Elem,PK,5,Mathematics,88
,,Elem,PK,5,Science,76
,,Elem,PK,5,English: Reading,81
,,Elem,PK,5,History & Social Sciences,91
,,Elem,PK,5,Mathematics,85
,,Elem,PK,5,Science,78
,,Elem,PK,5,English: Reading,69
,,Elem,PK,5,History & Social Sciences,78
,,Elem,PK,5,Mathematics,75
,,Elem,PK,5,Science,85
,,Elem,PK,5,English: Reading,94
,,Elem,PK,5,History & Social Sciences,100
,,Elem,PK,5,Mathematics,91
,,Elem,PK,5,Science,90
,,Elem,PK,5,English: Reading,83
,,Elem,PK,5,History & Social Sciences,100
,,Elem,PK,5,Mathematics,88
,,Elem,PK,5,Science,88
,,Elem,PK,5,English: Reading,46
,,Elem,PK,5,History & Social Sciences,83
,,Elem,PK,5,Mathematics,78
,,Elem,PK,5,Science,72
,,Middle,6,8,English: Reading,77
,,Middle,6,8,English: Writing,70
,,Middle,6,8,History & Social Sciences,83
,,Middle,6,8,Mathematics,77
,,Middle,6,8,Science,84
,,Elem,PK,5,English: Reading,75
,,Elem,PK,5,History & Social Sciences,71
,,Elem,PK,5,Mathematics,75
,,Elem,PK,5,Science,72
,,Elem,PK,5,English: Reading,74
,,Elem,PK,5,History & Social Sciences,80
,,Elem,PK,5,Mathematics,81
,,Elem,PK,5,Science,70
,,Elem,PK,5,English: Reading,77
,,Elem,PK,5,History & Social Sciences,85
,,Elem,PK,5,Mathematics,73
,,Elem,PK,5,Science,67
,,High,9,12,English: Reading,75
,,High,9,12,English: Writing,73
,,High,9,12,History & Social Sciences,79
,,High,9,12,Mathematics,77
,,High,9,12,Science,77
,,Elem,PK,5,English: Reading,74
,,Elem,PK,5,History & Social Sciences,94
,,Elem,PK,5,Mathematics,86
,,Elem,PK,5,Science,79
,,Elem,PK,5,English: Reading,73
,,Elem,PK,5,History & Social Sciences,89
,,Elem,PK,5,Mathematics,76
,,Elem,PK,5,Science,72
,,Elem,PK,5,English: Reading,75
,,Elem,PK,5,History & Social Sciences,88
,,Elem,PK,5,Mathematics,83
,,Elem,PK,5,Science,81
,,Middle,6,8,English: Reading,64
,,Middle,6,8,English: Writing,46
,,Middle,6,8,History & Social Sciences,73
,,Middle,6,8,Mathematics,74
,,Middle,6,8,Science,77
,,Elem,KG,5,English: Reading,80
,,Elem,KG,5,History & Social Sciences,82
,,Elem,KG,5,Mathematics,87
,,Elem,KG,5,Science,73
,,Elem,PK,5,English: Reading,82
,,Elem,PK,5,History & Social Sciences,94
,,Elem,PK,5,Mathematics,84
,,Elem,PK,5,Science,84
,,Elem,PK,5,English: Reading,61
,,Elem,PK,5,History & Social Sciences,71
,,Elem,PK,5,Mathematics,76
,,Elem,PK,5,Science,72
,,High,9,12,English: Reading,80
,,High,9,12,English: Writing,73
,,High,9,12,History & Social Sciences,75
,,High,9,12,Mathematics,84
,,High,9,12,Science,73
,,Middle,6,8,English: Reading,76
,,Middle,6,8,English: Writing,66
,,Middle,6,8,History & Social Sciences,73
,,Middle,6,8,Mathematics,85
,,Middle,6,8,Science,80
,,Elem,PK,5,English: Reading,90
,,Elem,PK,5,History & Social Sciences,92
,,Elem,PK,5,Mathematics,88
,,Elem,PK,5,Science,98
,,Elem,PK,5,English: Reading,90
,,Elem,PK,5,History & Social Sciences,95
,,Elem,PK,5,Mathematics,87
,,Elem,PK,5,Science,97
,,Elem,PK,5,English: Reading,73
,,Elem,PK,5,History & Social Sciences,92
,,Elem,PK,5,Mathematics,80
,,Elem,PK,5,Science,56
,,Elem,PK,5,English: Reading,92
,,Elem,PK,5,History & Social Sciences,100
,,Elem,PK,5,Mathematics,91
,,Elem,PK,5,Science,97
,,High,9,12,English: Reading,96
,,High,9,12,English: Writing,94
,,High,9,12,History & Social Sciences,97
,,High,9,12,Mathematics,97
,,High,9,12,Science,94
,,Middle,6,8,English: Reading,91
,,Middle,6,8,English: Writing,83
,,Middle,6,8,History & Social Sciences,94
,,Middle,6,8,Mathematics,97
,,Middle,6,8,Science,92
,,Elem,PK,5,English: Reading,90
,,Elem,PK,5,History & Social Sciences,92
,,Elem,PK,5,Mathematics,81
,,Elem,PK,5,Science,98
,,Elem,PK,5,English: Reading,88
,,Elem,PK,5,History & Social Sciences,95
,,Elem,PK,5,Mathematics,90
,,Elem,PK,5,Science,91
,,Elem,PK,5,English: Reading,76
,,Elem,PK,5,History & Social Sciences,97
,,Elem,PK,5,Mathematics,79
,,Elem,PK,5,Science,81
,,Elem,PK,5,English: Reading,79
,,Elem,PK,5,History & Social Sciences,89
,,Elem,PK,5,Mathematics,79
,,Elem,PK,5,Science,91
,,High,9,12,English: Reading,96
,,High,9,12,English: Writing,93
,,High,9,12,History & Social Sciences,94
,,High,9,12,Mathematics,92
,,High,9,12,Science,94
,,Middle,6,8,English: Reading,86
,,Middle,6,8,English: Writing,73
,,Middle,6,8,History & Social Sciences,92
,,Middle,6,8,Mathematics,92
,,Middle,6,8,Science,84
,,Elem,PK,5,English: Reading,97
,,Elem,PK,5,History & Social Sciences,100
,,Elem,PK,5,Mathematics,96
,,Elem,PK,5,Science,97
,,Elem,PK,5,English: Reading,80
,,Elem,PK,5,History & Social Sciences,88
,,Elem,PK,5,Mathematics,82
,,Elem,PK,5,Science,89
,,High,9,12,English: Reading,97
,,High,9,12,English: Writing,93
,,High,9,12,History & Social Sciences,93
,,High,9,12,Mathematics,91
,,High,9,12,Science,93
,,Middle,6,8,English: Reading,92
,,Middle,6,8,English: Writing,85
,,Middle,6,8,History & Social Sciences,95
,,Middle,6,8,Mathematics,97
,,Middle,6,8,Science,90
,,Elem,PK,5,English: Reading,79
,,Elem,PK,5,History & Social Sciences,88
,,Elem,PK,5,Mathematics,87
,,Elem,PK,5,Science,90
,,Elem,PK,5,English: Reading,82
,,Elem,PK,5,History & Social Sciences,92
,,Elem,PK,5,Mathematics,90
,,Elem,PK,5,Science,89
,,Elem,PK,5,English: Reading,76
,,Elem,PK,5,History & Social Sciences,79
,,Elem,PK,5,Mathematics,78
,,Elem,PK,5,Science,96
,,High,9,12,English: Reading,85
,,High,9,12,English: Writing,86
,,High,9,12,History & Social Sciences,81
,,High,9,12,Mathematics,84
,,High,9,12,Science,84
,,Middle,6,8,English: Reading,82
,,Middle,6,8,English: Writing,73
,,Middle,6,8,History & Social Sciences,90
,,Middle,6,8,Mathematics,88
,,Middle,6,8,Science,82
,,Elem,PK,5,English: Reading,89
,,Elem,PK,5,History & Social Sciences,87
,,Elem,PK,5,Mathematics,88
,,Elem,PK,5,Science,90
,,Elem,PK,5,English: Reading,91
,,Elem,PK,5,History & Social Sciences,99
,,Elem,PK,5,Mathematics,91
,,Elem,PK,5,Science,95
,,Elem,PK,5,English: Reading,77
,,Elem,PK,5,History & Social Sciences,95
,,Elem,PK,5,Mathematics,88
,,Elem,PK,5,Science,79
,,High,9,12,English: Reading,91
,,High,9,12,English: Writing,83
,,High,9,12,History & Social Sciences,86
,,High,9,12,Mathematics,84
,,High,9,12,Science,86
,,Middle,6,8,English: Reading,83
,,Middle,6,8,English: Writing,75
,,Middle,6,8,History & Social Sciences,90
,,Middle,6,8,Mathematics,93
,,Middle,6,8,Science,84
,,Elem,PK,5,English: Reading,77
,,Elem,PK,5,History & Social Sciences,89
,,Elem,PK,5,Mathematics,89
,,Elem,PK,5,Science,81
,,Elem,PK,5,English: Reading,81
,,Elem,PK,5,History & Social Sciences,92
,,Elem,PK,5,Mathematics,90
,,Elem,PK,5,Science,87
,,Middle,6,8,English: Reading,75
,,Middle,6,8,English: Writing,66
,,Middle,6,8,History & Social Sciences,83
,,Middle,6,8,Mathematics,80
,,Middle,6,8,Science,78
,,Elem,KG,5,English: Reading,100
,,Elem,KG,5,History & Social Sciences,95
,,Elem,KG,5,Mathematics,97
,,Elem,KG,5,Science,92
,,Elem,PK,5,English: Reading,65
,,Elem,PK,5,History & Social Sciences,71
,,Elem,PK,5,Mathematics,79
,,Elem,PK,5,Science,79
,,High,9,12,English: Reading,95
,,High,9,12,English: Writing,89
,,High,9,12,History & Social Sciences,81
,,High,9,12,Mathematics,90
,,High,9,12,Science,87
,,High,9,12,English: Reading,87
,,High,9,12,English: Writing,79
,,High,9,12,History & Social Sciences,84
,,High,9,12,Mathematics,92
,,High,9,12,Science,85
,,Elem,PK,5,English: Reading,77
,,Elem,PK,5,History & Social Sciences,89
,,Elem,PK,5,Mathematics,79
,,Elem,PK,5,Science,89
,,High,9,12,English: Reading,93
,,High,9,12,English: Writing,91
,,High,9,12,History & Social Sciences,92
,,High,9,12,Mathematics,94
,,High,9,12,Science,92
,,Elem,PK,5,English: Reading,90
,,Elem,PK,5,History & Social Sciences,85
,,Elem,PK,5,Mathematics,90
,,Elem,PK,5,Science,90
,,Middle,6,8,English: Reading,80
,,Middle,6,8,English: Writing,73
,,Middle,6,8,History & Social Sciences,95
,,Middle,6,8,Mathematics,87
,,Middle,6,8,Science,87
,,Elem,PK,5,English: Reading,79
,,Elem,PK,5,History & Social Sciences,84
,,Elem,PK,5,Mathematics,77
,,Elem,PK,5,Science,70
,,Middle,6,8,English: Reading,76
,,Middle,6,8,English: Writing,56
,,Middle,6,8,History & Social Sciences,85
,,Middle,6,8,Mathematics,84
,,Middle,6,8,Science,82
,,Elem,PK,5,English: Reading,81
,,Elem,PK,5,History & Social Sciences,89
,,Elem,PK,5,Mathematics,81
,,Elem,PK,5,Science,87
,,Elem,PK,5,English: Reading,84
,,Elem,PK,5,History & Social Sciences,95
,,Elem,PK,5,Mathematics,90
,,Elem,PK,5,Science,88
,,Elem,PK,5,English: Reading,79
,,Elem,PK,5,History & Social Sciences,89
,,Elem,PK,5,Mathematics,85
,,Elem,PK,5,Science,72
,,Elem,PK,5,English: Reading,81
,,Elem,PK,5,History & Social Sciences,100
,,Elem,PK,5,Mathematics,86
,,Elem,PK,5,Science,100
,,Elem,PK,5,English: Reading,82
,,Elem,PK,5,History & Social Sciences,97
,,Elem,PK,5,Mathematics,80
,,Elem,PK,5,Science,90
,,Middle,6,8,English: Reading,80
,,Middle,6,8,English: Writing,73
,,Middle,6,8,History & Social Sciences,89
,,Middle,6,8,Mathematics,92
,,Middle,6,8,Science,85
,,Elem,PK,5,English: Reading,70
,,Elem,PK,5,History & Social Sciences,84
,,Elem,PK,5,Mathematics,75
,,Elem,PK,5,Science,78
,,Elem,PK,5,English: Reading,84
,,Elem,PK,5,History & Social Sciences,86
,,Elem,PK,5,Mathematics,86
,,Elem,PK,5,Science,93
,,Elem,PK,5,English: Reading,85
,,Elem,PK,5,History & Social Sciences,88
,,Elem,PK,5,Mathematics,89
,,Elem,PK,5,Science,86
,,Elem,PK,5,English: Reading,81
,,Elem,PK,5,History & Social Sciences,90
,,Elem,PK,5,Mathematics,83
,,Elem,PK,5,Science,91
,,Elem,PK,5,English: Reading,85
,,Elem,PK,5,History & Social Sciences,95
,,Elem,PK,5,Mathematics,88
,,Elem,PK,5,Science,88
,,Elem,PK,5,English: Reading,83
,,Elem,PK,5,History & Social Sciences,93
,,Elem,PK,5,Mathematics,79
,,Elem,PK,5,Science,81
,,Elem,PK,5,English: Reading,84
,,Elem,PK,5,History & Social Sciences,93
,,Elem,PK,5,Mathematics,91
,,Elem,PK,5,Science,91
,,High,9,12,English: Reading,91
,,High,9,12,English: Writing,92
,,High,9,12,History & Social Sciences,88
,,High,9,12,Mathematics,96
,,High,9,12,Science,93
,,High,9,12,English: Reading,88
,,High,9,12,English: Writing,82
,,High,9,12,History & Social Sciences,83
,,High,9,12,Mathematics,92
,,High,9,12,Science,86
,,Middle,6,8,English: Reading,76
,,Middle,6,8,English: Writing,73
,,Middle,6,8,History & Social Sciences,92
,,Middle,6,8,Mathematics,86
,,Middle,6,8,Science,83
,,Elem,KG,5,English: Reading,88
,,Elem,KG,5,History & Social Sciences,100
,,Elem,KG,5,Mathematics,88
,,Elem,KG,5,Science,100
,,Elem,1,7,English: Reading,78
,,Elem,1,7,History & Social Sciences,87
,,Elem,1,7,Mathematics,87
,,Elem,1,7,Science,77
,,High,8,12,English: Reading,77
,,High,8,12,English: Writing,74
,,High,8,12,History & Social Sciences,87
,,High,8,12,Mathematics,80
,,High,8,12,Science,88
,,Elem,PK,7,English: Reading,85
,,Elem,PK,7,History & Social Sciences,96
,,Elem,PK,7,Mathematics,90
,,Elem,PK,7,Science,99
,,High,8,12,English: Reading,85
,,High,8,12,English: Writing,71
,,High,8,12,History & Social Sciences,84
,,High,8,12,Mathematics,81
,,High,8,12,Science,91
,,Elem,2,4,English: Reading,82
,,Elem,2,4,History & Social Sciences,100
,,Elem,2,4,Mathematics,84
,,High,8,12,English: Reading,84
,,High,8,12,English: Writing,81
,,High,8,12,History & Social Sciences,84
,,High,8,12,Mathematics,79
,,High,8,12,Science,85
,,Elem,5,7,English: Reading,82
,,Elem,5,7,History & Social Sciences,77
,,Elem,5,7,Mathematics,82
,,Elem,5,7,Science,87
,,Elem,3,7,English: Reading,88
,,Elem,3,7,History & Social Sciences,97
,,Elem,3,7,Mathematics,85
,,Elem,3,7,Science,100
,,Middle,6,8,English: Reading,84
,,Middle,6,8,English: Writing,78
,,Middle,6,8,History & Social Sciences,87
,,Middle,6,8,Mathematics,85
,,Middle,6,8,Science,87
,,Elem,PK,5,English: Reading,84
,,Elem,PK,5,History & Social Sciences,90
,,Elem,PK,5,Mathematics,88
,,Elem,PK,5,Science,83
,,Elem,KG,5,English: Reading,85
,,Elem,KG,5,History & Social Sciences,81
,,Elem,KG,5,Mathematics,82
,,Elem,KG,5,Science,79
,,High,9,12,English: Reading,92
,,High,9,12,English: Writing,89
,,High,9,12,History & Social Sciences,93
,,High,9,12,Mathematics,85
,,High,9,12,Science,94
,,Elem,KG,5,English: Reading,86
,,Elem,KG,5,History & Social Sciences,92
,,Elem,KG,5,Mathematics,89
,,Elem,KG,5,Science,88
,,Elem,KG,5,English: Reading,87
,,Elem,KG,5,History & Social Sciences,95
,,Elem,KG,5,Mathematics,85
,,Elem,KG,5,Science,85
,,Elem,KG,4,English: Reading,88
,,Elem,KG,4,History & Social Sciences,100
,,Elem,KG,4,Mathematics,93
,,Elem,4,7,English: Reading,83
,,Elem,4,7,History & Social Sciences,92
,,Elem,4,7,Mathematics,91
,,Elem,4,7,Science,100
,,Elem,KG,3,English: Reading,100
,,Elem,KG,3,Mathematics,100
,,High,10,12,English: Reading,95
,,High,10,12,English: Writing,87
,,High,10,12,History & Social Sciences,96
,,High,10,12,Mathematics,92
,,High,10,12,Science,90
,,Middle,7,9,English: Reading,84
,,Middle,7,9,English: Writing,78
,,Middle,7,9,History & Social Sciences,95
,,Middle,7,9,Mathematics,88
,,Middle,7,9,Science,92
,,Elem,KG,6,English: Reading,92
,,Elem,KG,6,History & Social Sciences,100
,,Elem,KG,6,Mathematics,99
,,Elem,KG,6,Science,88
,,Elem,KG,7,English: Reading,86
,,Elem,KG,7,History & Social Sciences,93
,,Elem,KG,7,Mathematics,87
,,Elem,KG,7,Science,86
,,High,8,12,English: Reading,81
,,High,8,12,English: Writing,77
,,High,8,12,History & Social Sciences,90
,,High,8,12,Mathematics,83
,,High,8,12,Science,82
,,Elem,5,7,English: Reading,84
,,Elem,5,7,History & Social Sciences,80
,,Elem,5,7,Mathematics,81
,,Elem,5,7,Science,96
,,Elem,KG,6,English: Reading,84
,,Elem,KG,6,History & Social Sciences,93
,,Elem,KG,6,Mathematics,89
,,Elem,KG,6,Science,89
,,High,8,12,English: Reading,77
,,High,8,12,English: Writing,74
,,High,8,12,History & Social Sciences,89
,,High,8,12,Mathematics,89
,,High,8,12,Science,83
,,Elem,KG,6,English: Reading,96
,,Elem,KG,6,History & Social Sciences,100
,,Elem,KG,6,Mathematics,98
,,Elem,KG,6,Science,100
,,Elem,KG,6,English: Reading,96
,,Elem,KG,6,History & Social Sciences,100
,,Elem,KG,6,Mathematics,98
,,Elem,KG,6,Science,100
,,Elem,PK,5,English: Reading,71
,,Elem,PK,5,History & Social Sciences,76
,,Elem,PK,5,Mathematics,73
,,Elem,PK,5,Science,78
,,High,9,12,English: Reading,88
,,High,9,12,English: Writing,84
,,High,9,12,History & Social Sciences,90
,,High,9,12,Mathematics,87
,,High,9,12,Science,90
,,Middle,6,8,English: Reading,69
,,Middle,6,8,English: Writing,53
,,Middle,6,8,History & Social Sciences,77
,,Middle,6,8,Mathematics,81
,,Middle,6,8,Science,74
,,Middle,6,8,English: Reading,69
,,Middle,6,8,English: Writing,63
,,Middle,6,8,History & Social Sciences,88
,,Middle,6,8,Mathematics,78
,,Middle,6,8,Science,78
,,Elem,PK,5,English: Reading,73
,,Elem,PK,5,History & Social Sciences,91
,,Elem,PK,5,Mathematics,83
,,Elem,PK,5,Science,85
,,Middle,6,8,English: Reading,72
,,Middle,6,8,English: Writing,73
,,Middle,6,8,History & Social Sciences,87
,,Middle,6,8,Mathematics,74
,,Middle,6,8,Science,73
,,High,9,12,English: Reading,81
,,High,9,12,English: Writing,81
,,High,9,12,History & Social Sciences,85
,,High,9,12,Mathematics,89
,,High,9,12,Science,90
,,High,9,12,English: Reading,83
,,High,9,12,English: Writing,79
,,High,9,12,History & Social Sciences,85
,,High,9,12,Mathematics,74
,,High,9,12,Science,87
,,Elem,PK,5,English: Reading,62
,,Elem,PK,5,History & Social Sciences,66
,,Elem,PK,5,Mathematics,63
,,Elem,PK,5,Science,69
,,Elem,PK,5,English: Reading,74
,,Elem,PK,5,History & Social Sciences,74
,,Elem,PK,5,Mathematics,76
,,Elem,PK,5,Science,78
,,Elem,PK,5,English: Reading,76
,,Elem,PK,5,History & Social Sciences,88
,,Elem,PK,5,Mathematics,76
,,Elem,PK,5,Science,67
,,High,9,12,English: Reading,87
,,High,9,12,English: Writing,74
,,High,9,12,History & Social Sciences,89
,,High,9,12,Mathematics,84
,,High,9,12,Science,95
,,Middle,6,8,English: Reading,82
,,Middle,6,8,English: Writing,74
,,Middle,6,8,History & Social Sciences,88
,,Middle,6,8,Mathematics,92
,,Middle,6,8,Science,84
,,Elem,PK,5,English: Reading,90
,,Elem,PK,5,History & Social Sciences,98
,,Elem,PK,5,Mathematics,91
,,Elem,PK,5,Science,86
,,Middle,6,8,English: Reading,77
,,Middle,6,8,English: Writing,55
,,Middle,6,8,History & Social Sciences,78
,,Middle,6,8,Mathematics,75
,,Middle,6,8,Science,79
,,High,9,12,English: Reading,82
,,High,9,12,English: Writing,66
,,High,9,12,History & Social Sciences,86
,,High,9,12,Mathematics,73
,,High,9,12,Science,77
,,High,9,12,English: Reading,88
,,High,9,12,English: Writing,71
,,High,9,12,History & Social Sciences,81
,,High,9,12,Mathematics,69
,,High,9,12,Science,84
,,Middle,6,8,English: Reading,77
,,Middle,6,8,English: Writing,65
,,Middle,6,8,History & Social Sciences,92
,,Middle,6,8,Mathematics,76
,,Middle,6,8,Science,78
,,Elem,PK,5,English: Reading,79
,,Elem,PK,5,History & Social Sciences,86
,,Elem,PK,5,Mathematics,74
,,Elem,PK,5,Science,82
,,Elem,PK,5,English: Reading,86
,,Elem,PK,5,History & Social Sciences,100
,,Elem,PK,5,Mathematics,90
,,Elem,PK,5,Science,96
,,Elem,PK,5,English: Reading,80
,,Elem,PK,5,History & Social Sciences,74
,,Elem,PK,5,Mathematics,77
,,Elem,PK,5,Science,91
,,Elem,PK,5,English: Reading,85
,,Elem,PK,5,History & Social Sciences,88
,,Elem,PK,5,Mathematics,77
,,Elem,PK,5,Science,80
,,Elem,PK,5,English: Reading,81
,,Elem,PK,5,History & Social Sciences,97
,,Elem,PK,5,Mathematics,86
,,Elem,PK,5,Science,82
,,Elem,PK,5,English: Reading,79
,,Elem,PK,5,History & Social Sciences,93
,,Elem,PK,5,Mathematics,85
,,Elem,PK,5,Science,93
,,Elem,PK,5,English: Reading,90
,,Elem,PK,5,History & Social Sciences,98
,,Elem,PK,5,Mathematics,93
,,Elem,PK,5,Science,90
,,Elem,PK,5,English: Reading,77
,,Elem,PK,5,History & Social Sciences,99
,,Elem,PK,5,Mathematics,81
,,Elem,PK,5,Science,93
,,High,9,12,English: Reading,92
,,High,9,12,English: Writing,94
,,High,9,12,History & Social Sciences,88
,,High,9,12,Mathematics,98
,,High,9,12,Science,87
,,Middle,6,8,English: Reading,75
,,Middle,6,8,English: Writing,79
,,Middle,6,8,History & Social Sciences,93
,,Middle,6,8,Mathematics,84
,,Middle,6,8,Science,89
,,Elem,PK,5,English: Reading,82
,,Elem,PK,5,History & Social Sciences,86
,,Elem,PK,5,Mathematics,82
,,Elem,PK,5,Science,78
,,Middle,6,8,English: Reading,78
,,Middle,6,8,English: Writing,68
,,Middle,6,8,History & Social Sciences,75
,,Middle,6,8,Mathematics,77
,,Middle,6,8,Science,77
,,Elem,PK,5,English: Reading,82
,,Elem,PK,5,History & Social Sciences,86
,,Elem,PK,5,Mathematics,85
,,Elem,PK,5,Science,76
,,Elem,PK,5,English: Reading,78
,,Elem,PK,5,History & Social Sciences,62
,,Elem,PK,5,Mathematics,84
,,Elem,PK,5,Science,81
,,Elem,PK,5,English: Reading,71
,,Elem,PK,5,History & Social Sciences,75
,,Elem,PK,5,Mathematics,81
,,Elem,PK,5,Science,67
,,Elem,PK,5,English: Reading,90
,,Elem,PK,5,History & Social Sciences,95
,,Elem,PK,5,Mathematics,91
,,Elem,PK,5,Science,94
,,High,9,12,English: Reading,88
,,High,9,12,English: Writing,82
,,High,9,12,History & Social Sciences,80
,,High,9,12,Mathematics,76
,,High,9,12,Science,80
,,Middle,6,8,English: Reading,73
,,Middle,6,8,English: Writing,62
,,Middle,6,8,History & Social Sciences,85
